World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes - Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services - Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services - Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
7160,United States E Coast -- 6585,Saco, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,13287, , ,"a1807180, coa18a, gen18a, h1807150",2.7,0,1.8,1.8,1.8,0,0,0,0,0,0,0,0,Very Small,River (Natural),Unknown,Fair,Yes,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Unknown,43.5,-70.45
17250,United States W Coast -- 16000,Poulsbo, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18446, , ,"a2617160, coa26a, gen26a, h2617750",2.4,0,0,0,3.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,47.733333,-122.65
19990,Alaska -- 19080,Port William, , ,United States,Gulf of Alaska; North Pacific Ocean, ,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,16605, , ,"coa25d, gen25b",3.4,0,0,0,6.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,XII,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,58.483333,-152.583333
4930,US Lake Michigan -- 4570,Sturgeon Bay, , ,United States,Lake Michigan; Great Lakes, ,U.S. Coast Pilot 6 - Great Lakes and their connecting waterways,14919, , ,gen28a,0,0,4.9,11,4.9,0,0,0,0,0,0,0,0,Small,Canal or Lake,Unknown,Excellent,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Unknown,Small,44.833333,-87.383333
6870,United States E Coast -- 6585,Sandypoint, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,13309, , ,"a1806920, coa18a, gen18a",3.4,0,3.4,3.4,7.9,0,0,0,0,0,0,0,0,Very Small,River (Natural),Unknown,Fair,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,44.516667,-68.816667
19670,Alaska -- 19080,Valdez, , ,United States,Gulf of Alaska; North Pacific Ocean, ,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,16707, , ,"a2519670, coa25d, gen25b, h2519670",3.7,0,23.2,0,12.5,23.2,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,No,No,No,Unknown,Unknown,Yes,Yes,No,No,Unknown,No,No,Limited,Unknown,Unknown,61.116667,-146.25
16800,United States W Coast -- 16000,Reedsport, , ,United States,North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18584, , ,"coa13b, gen13a",1.5,0,6.4,0,6.4,0,0,0,0,0,0,0,0,Very Small,River (Natural),Unknown,Excellent,Yes,No,No,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,43.7,-124.1
6680,United States E Coast -- 6585,Winter Harbor, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,13322, , ,"a1806700, coa18b, gen18a, h1806680",3,0,15.5,15.5,1.8,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,44.383333,-68.083333
16190,United States W Coast -- 16000,Pismo Beach, , ,United States,North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18700, , ,"coa13b, gen13a",1.2,0,11,9.4,3.4,0,0,0,0,0,0,0,0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XII,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35.133333,-120.65
4340,US Lake Huron -- 4300,St Clair, , ,United States,Lake Saint Clair; Great Lakes, ,U.S. Coast Pilot 6 - Great Lakes and their connecting waterways,14852, , ,h1802740,0,0,1.8,4.9,4.9,0,0,0,0,0,0,0,0,Very Small,River (Natural),Unknown,Excellent,No,No,Yes,Yes,Yes,Unknown,Yes,No,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Unknown,42.816667,-82.483333
17110,United States W Coast -- 16000,Sekiu, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18460, , ,"a2617100, coa26a, gen26a",0,0,6.4,0,3.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,48.266667,-124.3
7140,United States E Coast -- 6585,South Harpswell, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,13290, , ,"a1807100, coa18a, gen18a",2.7,0,3.4,12.5,1.8,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,43.733333,-70.016667
9050,US Gulf Coast -- 8650,Sabine, , ,United States,Gulf of Mexico; North Atlantic Ocean, ,U.S. Coast Pilot 5 - Gulf of Mexico Puerto Rico and Virgin Islands,11342, , ,"a1509140, coa15a, gen15, h1509140",0.3,0,11,11,11,7.9,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,None,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Small,29.716667,-93.866667
8680,US Gulf Coast -- 8650,St Petersburg, , ,United States,Gulf of Mexico; North Atlantic Ocean, ,U.S. Coast Pilot 5 - Gulf of Mexico Puerto Rico and Virgin Islands, , , ,"a1508670, coa15g, gen15, h1508670",0.6,0,4.9,6.4,4.9,0,0,0,0,0,0,0,0,Small,Coastal (Natural),Unknown,Good,No,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,27.766667,-82.616667
16120,United States W Coast -- 16000,Port Hueneme, , ,United States,North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18725, , ,"coa13b, gen13a, h1316120",1.2,0,9.4,7.9,7.9,9.4,0,0,0,0,0,0,0,Very Small,Coastal (Breakwater),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Unknown,34.15,-119.2
6990,United States E Coast -- 6585,Thomaston, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,13301, , ,"a1806920, coa18a, gen18a",2.7,0,4.9,4.9,3.4,0,0,0,0,0,0,0,0,Very Small,River (Natural),Unknown,Good,Yes,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,No,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Moderate,Unknown,Small,44.066667,-69.183333
16140,United States W Coast -- 16000,Ventura, , ,United States,North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18725, , ,"coa13b, gen13a, h1316120",1.2,0,3.4,11,4.9,0,0,0,0,0,0,0,0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XII,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,34.283333,-119.283333
17230,United States W Coast -- 16000,Port Gamble, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,U.S. Coast Pilot 7 - Pacific Coast: California - Oregon Washington Hawaii and Pacific Islands,18477, , ,"a2617160, coa26a, gen26a, h2617230",2.1,0,6.4,6.4,11,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XII,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,47.85,-122.583333
19950,Alaska -- 19080,Port Vita, , ,United States,Gulf of Alaska; North Pacific Ocean, ,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,16594, , ,"a2519820, coa25d, gen25b",3.4,0,0,0,4.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,XII,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,58.066667,-153.066667
19830,Alaska -- 19080,Womens Bay, , ,United States,Gulf of Alaska; North Pacific Ocean, ,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,16596, , ,"a2519820, coa25d, gen25b, h2519820",2.1,0,7.9,0,7.9,7.9,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,57.716667,-152.516667
7360,United States E Coast -- 6585,Woods Hole, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 2 - Atlantic Coast: Cape Cod MA to Sandy Hook NJ,13235, , ,"a1707420, coa17c, gen17a, h1707360",0.6,0,3.4,6.4,7.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,41.516667,-70.666667
8590,United States E Coast -- 6585,St Augustine, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 4 - Atlantic Coast: Cape Henry VA to Key West FL,11488, , ,"a1508580, coa15b, gen15",1.5,0,3.4,6.4,4.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,29.9,-81.316667
8630,United States E Coast -- 6585,Port Everglades, , ,United States,North Atlantic Ocean, ,U.S. Coast Pilot 4 - Atlantic Coast: Cape Henry VA to Key West FL,11470, , ,"a1508630, coa15h, gen15, h1508630",0.9,0,12.5,23.2,0,11,0,0,0,0,0,0,0,Medium,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Small,Small,26.1,-80.116667
8810,US Gulf Coast -- 8650,Slidell, , ,United States,Gulf of Mexico; North Atlantic Ocean, ,U.S. Coast Pilot 5 - Gulf of Mexico Puerto Rico and Virgin Islands,11369, , ,"a1508800, coa15f, gen15",0,0,1.8,1.8,1.8,0,0,0,0,0,0,0,0,Very Small,Canal or Lake,Unknown,Excellent,No,No,No,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Small,Small,30.266667,-89.783333
19740,Alaska -- 19080,San Juan Cannery, , ,United States,Gulf of Alaska; North Pacific Ocean, ,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,16702, , ,"a2519740, coa25d, gen25b",2.7,0,0,0,9.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,60.05,-148.066667
